objectid,filename,originalfile,title,type,species,varieties,features,accessory,identifier,altitudeid,date,description,season,subject,location,latitude,longitude,imagetype,format,language,creator,rights,rightsstatement
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,type,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,type,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,type,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,type,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,type,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,type,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,type,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,type,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,type,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,type,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulus ,,,,,,,,,,,,,,,,,,,
,,Cumulus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
,,Cumulonimbus,,,,,,,,,,,,,,,,,,,
